Ticker,Nama,Sektor,Industri,Indeks,Harga,MCap_MiliarUSD,Tanggal_Data,Bar,Basis,Periode_Lapkeu,Nilai20H_JutaUSD,VolSpike,LolosLikuiditas,EV_EBITDA,PE_TTM,PB,EBITDA_EV,E_P,FCF_Yield,Z_Value,ROIC,ROE,GrossMargin,GM_Stabilitas5T,NetDebt_EBITDA,Akrual,ROA_Variabilitas5T,OCF_Laba,F_Score,Z_Altman,Cakupan_Bunga,Z_Quality,Ret12_1,Ret6_1,Mom_RiskAdj,Z_Momentum,RS_Rating,Vol1T,Beta,MaxDD1T,Z_LowVol,DivYield,Buyback_Yield,Shareholder_Yield,Rev_YoY,Laba_YoY,Dilusi_YoY,MA50,MA150,MA200,MA200_Naik,High52,Low52,ATR14,RSI14,RS_vs_SPX,RS_HighBaru,TrendTemplate,Flag,Keyakinan
SNDK,Sandisk,Information Technology,"Technology Hardware, Storage & Peripherals",SP500;NDX,1633.35,239.15,2026-09-11,396.0,TTM-4Q,2026-07-03,20163.4,0.71,True,18.7,20.9,15.2,5.3,4.8,4.8,0.18,81.2,91.6,71.5,24.7,-0.38,-1.3,34.6,1.02,7.0,24.89,169.7,1.27,1718.6,117.2,8.01,2.13,99.0,114.6,2.57,-56.5,-2.58,0.0,1.87,1.87,175.3,,6.9,1517.87,1265.9,1033.67,True,2354.39,81.38,119.07,53.6,-16.2,False,False,DILUSI,100.0
ECPG,"Encore Capital Group, Inc.",Financials,Consumer Finance,SP600,98.56,2.09,2026-09-11,499.0,TTM-4Q,2026-06-30,36.8,0.93,True,,6.9,1.94,,14.4,,0.71,,30.5,,,,,4.7,,,,2.4,-0.1,126.0,45.6,2.39,2.12,95.0,35.8,0.82,-12.1,0.19,0.0,0.0,0.0,29.5,,-3.3,95.41,82.16,75.29,True,104.98,39.95,3.79,52.1,18.3,False,True,,90.0
LQDA,Liquidia Corporation,Health Care,Pharmaceuticals,SP600,66.74,5.97,2026-09-11,499.0,TTM-4Q,2026-06-30,85.2,0.56,True,,43.1,30.62,,2.3,2.5,-0.4,,131.8,,9.5,,-7.5,18.5,1.21,6.0,12.13,6.3,,188.7,109.7,2.32,2.08,95.0,64.3,1.56,-35.7,-1.39,0.0,0.0,0.0,2233.6,,18.5,77.67,57.43,52.13,True,93.61,21.15,3.5,38.0,-10.1,False,False,DILUSI;UTANG-TAK-TERBACA,90.0
LFST,Lifestance Health,Health Care,Health Care Services,SP600,12.97,4.96,2026-09-11,499.0,TTM-4Q,2026-06-30,52.4,1.74,True,41.4,97.9,3.35,2.4,1.0,3.5,-0.26,3.4,3.4,,,0.41,-7.7,6.3,4.31,7.0,4.63,7.8,0.05,136.6,93.2,2.27,2.06,98.0,50.5,0.69,-17.1,0.31,0.0,0.0,0.0,20.4,,0.1,11.64,8.83,8.37,True,13.28,4.77,0.46,64.5,45.4,False,True,,100.0
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,SP500;NDX,230.74,73.71,2026-09-11,499.0,TTM-4Q,2026-08-01,638.6,0.59,True,18.0,27.7,10.93,5.6,3.6,3.8,-0.7,34.1,42.6,29.7,0.9,-0.84,-6.6,1.1,1.38,9.0,7.71,999.0,0.8,67.4,18.8,1.65,2.03,71.0,26.1,0.53,-13.0,1.69,0.74,1.58,2.32,14.0,28.9,-1.6,235.79,223.76,213.9,True,257.0,143.39,5.47,45.3,-6.9,False,False,,100.0
PENG,"Penguin Solutions, Inc.",Information Technology,Semiconductors,SP600,51.16,2.62,2026-09-11,499.0,TTM-4Q,2026-05-29,76.6,1.0,True,16.4,27.1,5.97,6.1,3.7,-2.6,-0.33,8.3,18.9,27.9,2.5,0.02,7.8,6.0,-0.61,3.0,2.29,999.0,-1.27,129.1,230.5,2.22,2.03,97.0,81.1,2.46,-46.3,-1.46,0.0,2.32,2.32,12.0,,2.5,57.44,43.0,37.27,True,89.86,16.04,3.58,46.9,-23.2,False,False,F-RENDAH,100.0
CSX,CSX Corporation,Industrials,Rail Transportation,SP500;NDX,48.95,90.68,2026-09-11,499.0,TTM-4Q,2026-06-30,449.3,0.78,True,16.4,28.1,6.44,6.1,3.6,3.1,-0.34,11.8,24.4,,,2.64,-4.8,1.1,1.65,9.0,2.8,5.9,-0.05,57.8,28.1,1.94,2.01,80.0,22.2,0.67,-11.6,1.43,1.11,0.82,1.93,2.5,3.9,-0.5,50.22,45.77,43.46,True,53.6,31.96,1.01,42.1,-0.3,False,False,,100.0
WKC,World Kinect Corporation,Energy,Oil & Gas Refining & Marketing,SP600,35.21,1.8,2026-09-11,499.0,TTM-4Q,2026-06-30,31.1,2.12,True,85.2,,1.43,1.2,-10.0,1.1,-1.63,-2.2,-12.6,2.7,0.3,21.55,-4.1,4.4,,7.0,6.81,-0.5,-2.31,50.0,62.5,1.99,2.0,87.0,28.3,0.6,-19.5,0.58,2.39,7.18,9.57,7.6,,-7.9,36.38,29.92,28.72,True,41.2,22.21,0.95,42.9,8.1,False,False,,100.0
CON,"Concentra Group Holdings Parent, Inc.",Health Care,Health Care Services,SP600,34.95,4.46,2026-09-11,499.0,TTM-4Q,2026-06-30,23.9,0.89,True,12.9,22.4,9.34,7.7,4.5,6.0,0.33,14.1,48.5,,,3.11,-4.7,0.6,1.69,8.0,2.41,999.0,-0.14,61.0,57.9,2.15,1.99,93.0,27.6,0.64,-15.6,1.01,0.72,0.0,0.72,14.0,33.1,-0.3,33.0,27.13,25.49,True,35.9,18.55,0.85,60.8,23.9,False,True,GOODWILL,100.0
APLE,"Apple Hospitality REIT, Inc.",Real Estate,Hotel & Resort REITs,SP600,15.55,3.67,2026-09-11,499.0,TTM-4Q,2026-06-30,35.3,0.83,True,11.4,20.9,1.17,8.8,4.8,7.9,0.62,5.5,5.5,40.2,0.9,3.29,-4.3,1.4,2.2,6.0,,999.0,-0.3,34.4,36.3,1.6,1.98,75.0,22.1,0.7,-10.7,0.18,6.18,0.41,6.59,1.2,-3.1,-0.6,16.31,14.43,13.83,True,17.28,10.85,0.33,40.7,-7.1,False,False,,100.0
DGII,Digi International Inc.,Information Technology,Communications Equipment,SP600,69.03,2.62,2026-09-11,499.0,TTM-4Q,2026-06-30,26.3,0.92,True,32.4,53.8,3.82,3.1,1.9,5.2,0.01,7.6,7.5,63.8,3.1,0.96,-10.3,0.9,2.84,6.0,6.89,8.9,0.05,149.6,72.8,2.8,1.95,90.0,39.7,1.43,-19.3,1.08,0.0,0.44,0.44,20.3,14.2,3.4,72.45,62.33,57.69,True,86.84,34.24,2.77,38.8,-2.5,False,False,,100.0
CNC,Centene Corporation,Health Care,Managed Health Care,SP500,66.42,32.81,2026-09-11,499.0,TTM-4Q,2026-06-30,254.7,0.93,True,,,1.45,-20.1,-15.5,27.3,-0.35,-10.6,-20.4,8.0,1.7,,-17.5,4.5,,5.0,2.82,-8.6,-0.91,114.5,94.0,2.15,1.95,95.0,48.6,0.34,-32.7,0.24,0.0,-0.01,-0.01,13.9,-348.3,0.8,65.49,53.93,50.92,True,69.36,31.63,2.36,53.5,0.9,False,True,,100.0
ALKS,Alkermes plc,Health Care,Pharmaceuticals,SP600,45.97,7.71,2026-09-11,499.0,TTM-4Q,2026-06-30,60.7,1.0,True,48.0,116.6,4.26,2.1,0.9,2.9,-0.38,2.5,3.9,84.6,2.1,4.85,-5.6,10.4,3.8,5.0,2.24,2.0,0.34,86.7,81.9,2.12,1.95,90.0,39.8,0.61,-22.2,0.52,0.0,0.0,0.0,10.8,-81.0,3.0,49.99,40.66,38.05,True,55.67,26.4,1.45,37.9,-1.2,False,False,,100.0
GEO,"GEO Group, Inc.",Industrials,Environmental & Facilities Services,SP600,31.49,4.14,2026-09-11,499.0,TTM-4Q,2026-06-30,69.1,1.34,True,12.5,14.2,2.73,8.0,7.0,0.6,0.13,7.5,20.1,,,3.3,2.5,2.1,0.68,7.0,2.37,2.1,-1.42,47.7,123.0,1.75,1.95,94.0,48.8,1.48,-42.3,-1.06,0.0,4.29,4.29,15.3,222.2,-6.0,30.96,23.66,21.9,True,33.15,12.51,1.14,51.4,6.2,False,True,,100.0
PBI,"Pitney Bowes, Inc.",Industrials,Office Services & Supplies,SP600,17.06,2.34,2026-09-11,499.0,TTM-4Q,2026-06-30,23.7,0.87,True,11.5,12.5,,8.7,8.0,17.8,1.13,14.8,,,,4.93,-9.5,4.6,2.59,6.0,2.36,999.0,0.57,50.5,65.7,1.68,1.94,90.0,34.6,1.06,-24.0,0.32,2.32,20.38,22.7,-5.3,,-23.2,17.39,14.84,13.7,True,19.07,8.95,0.49,49.0,-3.9,False,False,GOODWILL,100.0
PTGX,"Protagonist Therapeutics, Inc.",Health Care,Biotechnology,SP600,148.18,9.59,2026-09-11,499.0,TTM-4Q,2026-06-30,76.8,0.94,True,147.1,115.7,11.39,0.7,0.9,1.4,-0.67,7.6,11.0,,,-13.07,-6.0,33.5,1.58,8.0,131.85,999.0,1.23,163.3,59.3,2.3,1.94,96.0,48.3,-0.15,-16.4,1.17,0.0,0.0,0.0,34.8,59.3,11.8,142.86,114.39,107.29,True,160.81,57.53,5.63,53.4,30.3,False,True,DILUSI,100.0
DRH,DiamondRock Hospitality Company,Real Estate,Hotel & Resort REITs,SP600,12.2,2.5,2026-09-11,499.0,TTM-4Q,2026-06-30,30.4,2.13,True,,16.2,1.64,,6.2,6.5,0.41,8.3,9.9,,,,-2.9,3.7,1.59,,,3.5,,51.9,32.8,1.64,1.94,82.0,25.8,0.65,-10.8,0.04,3.07,0.61,3.69,1.0,126.4,-0.9,12.47,11.13,10.64,True,13.79,7.48,0.3,45.5,-0.5,False,False,,100.0
NEO,"NeoGenomics Laboratories, Inc.",Health Care,Health Care Services,SP600,17.32,2.23,2026-09-11,499.0,TTM-4Q,2026-06-30,27.6,0.68,True,,,2.83,-0.1,-2.3,-0.3,-0.82,-4.6,-6.3,43.9,2.7,,-5.4,2.6,,5.0,2.54,-26.5,-0.87,119.5,105.8,2.12,1.93,97.0,53.2,1.19,-45.6,-1.03,0.0,-0.02,-0.02,11.2,,2.3,15.86,11.65,11.8,True,19.76,7.07,0.8,56.0,45.8,False,False,,100.0
GEF,"Greif, Inc.",Materials,"Metal, Glass & Plastic Containers",SP400,82.32,4.68,2026-09-11,499.0,FY,2024-10-31,24.6,1.54,True,12.1,17.4,2.25,8.3,5.7,,0.31,6.9,13.3,20.6,0.9,4.26,-1.4,1.9,1.32,4.0,2.06,999.0,-0.54,49.6,33.7,1.73,1.92,83.0,24.1,0.76,-19.5,1.01,2.59,0.0,2.59,4.3,-25.2,,82.32,73.01,72.1,True,90.57,55.75,2.15,42.2,18.5,False,True,LAPKEU-LAMA,60.0
HTO,H2O America,Utilities,Water Utilities,SP600,62.66,2.62,2026-09-11,499.0,TTM-4Q,2026-03-31,22.7,1.24,True,14.3,25.0,1.43,7.0,4.0,,-0.54,4.7,6.5,,,5.67,-2.8,0.1,2.34,5.0,,2.4,-0.69,30.5,10.7,0.91,1.89,74.0,22.6,-0.01,-12.3,0.39,2.3,-14.68,-12.38,6.5,6.3,13.8,63.12,59.21,56.92,True,67.09,43.75,1.37,45.3,6.8,False,False,DILUSI,100.0
IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,SP500,224.21,16.53,2026-09-11,499.0,TTM-4Q,2026-06-30,123.4,0.62,True,18.6,31.8,4.12,5.4,3.1,3.9,-0.36,9.6,13.0,44.7,0.2,1.31,-2.9,1.5,1.38,6.0,5.41,999.0,0.28,52.4,28.7,1.81,1.87,73.0,22.4,0.92,-14.5,1.09,1.29,1.82,3.11,7.3,10.7,-1.7,228.58,214.45,207.1,True,243.8,158.19,4.81,42.9,-0.2,False,False,,100.0
CROX,Crocs,Consumer Discretionary,Footwear,SP400,112.48,5.39,2026-09-11,499.0,TTM-4Q,2026-06-30,111.9,0.89,True,7.1,9.1,3.89,14.1,11.0,13.1,0.82,23.9,42.3,57.5,3.1,1.23,-3.8,18.2,1.29,7.0,3.98,10.1,0.6,60.9,64.0,1.42,1.87,70.0,43.9,0.78,-24.3,0.48,0.0,11.95,11.95,-2.0,150.9,-11.0,127.71,109.77,103.95,True,141.28,73.21,4.08,36.3,-13.7,False,False,,100.0
DAR,Darling Ingredients,Consumer Staples,Agricultural Products & Services,SP400,65.11,10.27,2026-09-11,499.0,TTM-4Q,2026-07-04,173.2,0.59,True,9.5,17.2,1.96,10.5,5.8,,0.78,8.7,12.1,26.3,0.7,2.57,-7.1,4.0,2.26,8.0,2.62,4.3,-0.11,102.7,12.6,1.64,1.87,92.0,35.2,0.43,-19.0,0.16,0.0,0.69,0.69,14.9,467.5,0.6,62.96,59.36,54.19,True,69.98,29.15,2.63,51.3,10.3,False,True,,100.0
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,SP500,189.19,34.61,2026-09-11,499.0,TTM-4Q,2026-06-30,168.1,0.77,True,,15.4,2.58,,6.5,,-0.22,,17.1,,,,,0.2,,,,999.0,-0.06,53.0,40.0,1.9,1.86,85.0,24.5,1.01,-12.4,0.47,1.72,3.92,5.64,8.2,29.3,-4.4,184.78,165.83,159.69,True,195.78,121.12,3.64,57.9,7.0,False,True,,90.0
EAT,"Brinker International, Inc.",Consumer Discretionary,Restaurants,SP600,212.49,8.87,2026-09-11,499.0,TTM-4Q,2026-06-24,201.3,1.45,True,11.0,18.2,20.0,9.1,5.5,6.3,-0.24,61.0,119.6,,0.3,0.4,-11.0,5.6,1.62,9.0,5.21,15.3,2.65,59.1,77.3,1.39,1.86,91.0,48.9,0.65,-35.6,0.05,0.0,5.0,5.0,7.9,27.1,-2.8,213.51,169.79,165.51,True,254.99,100.3,9.0,40.6,29.2,False,False,,100.0
JBHT,J.B. Hunt,Industrials,Cargo Ground Transportation,SP500,270.45,25.4,2026-09-11,499.0,TTM-4Q,2026-06-30,212.0,1.05,True,15.9,37.7,6.95,6.3,2.7,4.3,-0.29,14.2,18.4,,,0.68,-11.4,2.6,2.37,9.0,,13.7,1.19,103.2,37.7,1.88,1.85,86.0,37.4,0.83,-15.9,0.73,0.67,2.16,2.83,5.3,21.8,-3.1,274.99,253.15,239.57,True,299.76,130.12,7.87,50.6,-9.7,False,False,,100.0
FTNT,Fortinet,Information Technology,Systems Software,SP500;NDX,156.07,114.51,2026-09-11,499.0,TTM-4Q,2026-06-30,647.7,0.62,True,43.1,54.0,73.83,2.3,1.9,2.7,-0.43,77.4,117.4,80.2,2.1,-0.94,-11.9,3.0,1.6,5.0,8.93,135.7,2.9,102.4,90.6,2.38,1.85,94.0,40.5,1.25,-14.3,1.35,0.0,2.43,2.43,18.8,9.3,-4.2,158.98,122.01,111.62,True,173.89,73.55,6.55,47.5,3.9,False,False,,100.0
PAG,Penske Automotive Group,Consumer Discretionary,Automotive Retail,SP400,215.91,14.18,2026-09-11,499.0,TTM-4Q,2026-06-30,64.9,1.42,True,11.7,15.7,2.44,8.6,6.4,4.1,-0.25,11.5,15.9,16.1,0.5,1.7,0.1,1.7,0.99,4.0,3.08,999.0,-0.94,21.4,49.4,1.33,1.83,83.0,26.6,0.59,-22.8,1.3,2.57,0.52,3.1,0.6,-10.5,-0.7,211.09,179.14,175.19,True,227.0,140.12,3.17,50.7,15.1,False,True,,100.0
CNO,CNO Financial Group,Financials,Life & Health Insurance,SP400,54.94,5.08,2026-09-11,499.0,TTM-4Q,2026-06-30,47.6,1.88,True,,18.2,1.96,,5.5,,-0.14,,10.9,,,,,0.5,,,,2.9,-0.36,40.0,37.0,1.84,1.82,83.0,21.0,0.7,-11.0,0.97,1.31,4.8,6.1,6.0,-8.5,-5.4,54.1,47.84,46.37,True,57.59,38.22,1.06,51.8,6.1,False,True,,90.0
HUM,Humana,Health Care,Managed Health Care,SP500,409.8,49.2,2026-09-11,499.0,TTM-4Q,2026-03-31,370.2,0.72,True,13.2,43.5,2.65,7.6,2.3,2.6,0.14,6.4,6.2,,,-2.55,-1.3,2.0,1.63,6.0,4.56,3.7,-0.28,44.2,139.3,1.91,1.81,95.0,48.0,0.98,-44.9,-0.68,0.87,0.51,1.38,14.1,-33.9,-0.2,389.03,293.93,283.22,True,428.88,163.11,14.23,63.3,7.3,False,True,,100.0
ARCB,ArcBest Corp.,Industrials,Cargo Ground Transportation,SP600,134.86,3.01,2026-09-11,499.0,TTM-4Q,2026-06-30,32.3,0.85,True,14.7,185.0,2.38,6.8,0.5,6.2,-0.04,1.5,1.3,,,0.23,-10.8,3.6,17.32,7.0,4.1,999.0,-0.12,99.9,65.0,1.74,1.81,90.0,47.5,1.27,-24.8,-0.26,0.36,1.39,1.75,3.7,-89.7,-2.9,143.27,126.56,115.22,True,176.69,59.43,5.84,44.5,-24.6,False,False,,100.0
AMD,Advanced Micro Devices,Information Technology,Semiconductors,SP500;NDX,516.13,842.57,2026-09-11,499.0,TTM-4Q,2026-06-27,8743.0,1.06,True,,131.0,12.53,,0.8,1.0,-0.61,8.3,10.1,53.2,1.8,,-4.6,10.7,1.57,8.0,30.44,44.1,-0.23,202.7,144.2,2.46,1.81,98.0,70.5,1.8,-27.8,-0.14,0.0,0.04,0.04,39.5,127.0,1.8,496.55,388.68,346.91,True,584.73,149.85,22.64,58.0,2.0,False,True,,100.0
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",SP500,199.28,39.14,2026-09-11,499.0,TTM-4Q,2026-07-31,472.3,1.03,True,18.7,27.6,26.18,5.3,3.6,4.2,0.03,38.5,114.8,80.3,5.8,-0.54,-4.6,1.2,1.34,8.0,3.78,999.0,1.23,66.4,110.2,2.07,1.8,95.0,42.7,1.44,-24.8,0.84,1.05,2.17,3.22,12.7,21.1,-1.5,181.46,140.55,132.29,True,209.06,93.69,8.63,61.6,19.9,False,True,GOODWILL,100.0
INTC,Intel,Information Technology,Semiconductors,SP500;NDX,102.94,519.23,2026-09-11,499.0,TTM-4Q,2026-06-27,8732.0,0.93,True,43.9,,5.93,2.3,-2.2,0.5,-0.75,-0.0,-12.2,38.6,8.0,1.69,-13.3,7.1,,7.0,3.78,-0.1,-0.92,307.5,123.1,2.77,1.8,98.0,77.8,1.98,-41.9,-0.89,0.0,0.0,0.0,7.5,,16.8,98.35,86.66,75.54,True,142.35,24.05,5.42,57.5,-15.0,False,False,DILUSI,100.0
ARWR,Arrowhead Pharmaceuticals,Health Care,Biotechnology,SP400,82.85,11.7,2026-09-11,499.0,TTM-4Q,2026-06-30,108.3,1.06,True,,,25.14,-1.8,-2.7,-0.6,-1.15,-16.3,-64.8,,,,-14.9,20.2,,2.0,3.74,-2.4,,202.0,58.6,2.21,1.78,94.0,59.1,2.46,-24.6,-1.43,0.0,0.0,0.0,16.8,,3.1,84.25,74.16,72.01,True,95.49,27.94,3.39,43.7,7.5,False,False,F-RENDAH,90.0
CBRL,Cracker Barrel,Consumer Discretionary,Restaurants,SP600,49.48,1.11,2026-09-11,499.0,TTM-4Q,2026-05-01,42.2,0.91,True,15.4,42.2,2.38,6.5,2.4,5.4,-0.43,-2.3,5.6,68.6,0.5,4.52,-8.0,3.1,7.43,3.0,2.11,-999.0,0.07,22.7,116.2,1.26,1.78,89.0,55.1,0.94,-51.9,-0.97,2.09,0.0,2.09,-4.9,-54.6,0.2,54.61,40.31,37.47,True,60.26,24.85,2.3,33.3,5.0,False,False,F-RENDAH,100.0
KRYS,Krystal Biotech,Health Care,Biotechnology,SP400,347.0,10.27,2026-09-11,499.0,TTM-4Q,2026-06-30,79.4,0.93,True,46.3,42.5,7.56,2.2,2.4,2.5,-0.4,16.5,20.1,,,-4.15,-2.3,15.1,1.13,6.0,45.14,999.0,0.34,142.2,32.4,2.24,1.78,93.0,38.9,0.56,-17.3,0.73,0.0,0.0,0.0,22.6,64.6,3.1,347.72,306.5,293.16,True,382.54,137.02,11.84,48.7,4.2,False,False,,100.0
XNCR,Xencor Inc,Health Care,Biotechnology,SP600,24.41,1.81,2026-09-11,499.0,TTM-4Q,2026-06-30,36.6,0.66,True,,,3.61,-11.0,-9.0,-11.5,-2.72,-24.9,-29.1,,,,5.3,11.5,,3.0,2.97,-8.0,,177.3,99.7,2.09,1.77,98.0,66.3,1.18,-42.6,-1.29,0.0,0.0,0.0,-28.6,,2.1,21.8,15.47,15.32,True,30.61,8.26,1.47,48.3,94.9,False,True,F-RENDAH,100.0
NHC,"National Healthcare, Corp.",Health Care,Health Care Facilities,SP600,224.47,3.52,2026-09-11,499.0,TTM-4Q,2026-06-30,22.5,0.51,True,18.3,25.1,3.13,5.5,4.0,4.2,0.12,9.9,13.1,,,-0.21,-3.1,2.8,1.35,7.0,7.45,56.6,-0.17,98.8,43.2,2.13,1.77,93.0,33.3,0.39,-10.1,1.24,1.13,0.13,1.27,6.9,33.8,1.7,221.96,191.35,178.19,True,239.29,113.72,7.28,52.2,10.6,False,True,,100.0
MAN,ManpowerGroup,Industrials,Human Resource & Employment Services,SP600,56.46,2.63,2026-09-11,499.0,TTM-4Q,2026-06-30,50.0,0.78,True,9.4,25.2,1.25,10.7,4.0,2.6,0.75,5.8,5.1,16.2,0.6,2.32,-0.1,1.6,1.05,7.0,3.26,999.0,-1.13,55.7,117.8,1.5,1.77,98.0,57.9,0.84,-33.3,-0.37,0.0,0.01,0.01,6.7,,1.9,53.7,37.81,35.93,True,63.88,25.15,2.45,45.5,60.3,False,True,,100.0
UFCS,"United Fire Group, Inc.",Financials,Property & Casualty Insurance,SP600,55.38,1.42,2026-09-11,499.0,TTM-4Q,2026-06-30,8.4,0.73,False,,10.1,1.46,,9.9,,0.72,,15.5,,,,,1.5,,,,15.0,-0.08,72.8,45.3,1.88,1.77,91.0,31.4,0.76,-12.2,0.43,1.29,0.14,1.44,11.4,53.5,-1.9,53.0,45.67,43.28,True,56.74,29.74,1.62,58.2,12.0,False,True,TIPIS,90.0
ADAM,"Adamas Trust, Inc.",Real Estate,Mortgage REITs,SP600,9.09,0.82,2026-09-11,499.0,TTM-4Q,2026-06-30,7.4,1.35,False,5.0,4.0,0.55,20.1,24.7,,3.0,8.9,14.2,,,1.78,0.4,2.9,0.78,,,999.0,0.57,59.4,36.8,1.53,1.74,77.0,31.5,0.8,-17.1,-0.71,9.92,0.61,10.54,,225.2,2.2,9.43,8.71,8.46,True,10.36,6.45,0.21,31.8,-3.7,False,False,TIPIS,94.0
PSMT,PriceSmart,Consumer Staples,Consumer Staples Merchandise Retail,SP600,170.81,5.27,2026-09-11,499.0,TTM-4Q,2026-05-31,37.1,0.82,True,14.6,32.8,3.79,6.9,3.0,1.4,-0.72,12.6,12.3,17.6,2.1,-0.39,-4.9,0.5,1.71,6.0,6.12,16.3,-0.18,61.0,21.2,1.41,1.74,73.0,29.1,0.47,-14.7,0.48,0.0,0.19,0.19,10.2,10.4,0.6,181.87,167.95,158.96,True,199.84,109.92,4.88,41.8,-8.5,False,False,,100.0
GKOS,Glaukos Corp.,Health Care,Health Care Equipment,SP600,167.25,9.87,2026-09-11,499.0,TTM-4Q,2026-06-30,116.0,0.85,True,,,14.45,-1.6,-1.9,-0.1,-1.05,-21.1,-26.0,60.7,8.2,,-19.6,5.2,,3.0,23.9,-39.4,-0.6,113.2,90.8,1.99,1.74,95.0,51.3,0.97,-28.4,-0.29,0.0,0.0,0.0,41.5,,2.8,169.44,136.79,130.94,True,191.62,73.16,6.89,40.0,29.9,False,False,F-RENDAH,100.0
MRVL,Marvell Technology,Information Technology,Semiconductors,SP500;NDX,236.1,207.04,2026-09-11,499.0,TTM-4Q,2026-08-01,5525.1,0.71,True,,78.4,11.17,,1.3,0.8,-0.56,5.9,16.5,52.2,4.2,,1.8,6.3,0.83,7.0,14.61,7.2,-0.75,224.2,147.8,2.41,1.72,98.0,77.0,2.02,-48.3,-1.1,0.1,0.92,1.02,30.6,,5.8,216.85,178.04,154.82,True,329.88,66.14,14.86,55.5,-18.8,False,False,DILUSI,100.0
VOYA,Voya Financial,Financials,Multi-Sector Holdings,SP400,103.41,9.37,2026-09-11,499.0,TTM-4Q,2026-06-30,91.3,1.64,True,,15.4,2.0,,6.5,,-0.29,,13.1,,,,,0.4,,,,999.0,-0.33,34.0,52.7,1.68,1.72,88.0,25.8,1.0,-16.5,0.28,1.9,5.28,7.18,3.2,14.1,-5.5,99.79,84.8,82.25,True,105.64,64.5,2.25,59.1,9.8,False,True,,90.0
PRLB,Protolabs,Industrials,Industrial Machinery & Supplies & Components,SP600,81.98,1.96,2026-09-11,499.0,TTM-4Q,2026-06-30,13.1,0.62,True,26.2,64.3,2.84,3.8,1.6,2.9,-0.7,3.9,4.5,45.4,0.6,-2.05,-6.3,5.9,2.58,8.0,13.42,999.0,0.4,85.5,64.4,1.65,1.72,89.0,45.5,1.23,-19.5,-0.0,0.0,1.22,1.22,10.2,105.8,1.3,80.5,71.44,66.75,True,93.0,45.1,2.61,52.4,1.5,False,True,,100.0
VICR,Vicor Corporation,Industrials,Electrical Components & Equipment,SP400,197.91,9.35,2026-09-11,499.0,TTM-4Q,2026-03-31,154.0,0.95,True,74.7,68.4,12.41,1.3,1.5,0.9,-1.41,14.8,20.5,38.3,6.2,-3.37,2.9,5.5,0.84,6.0,113.46,999.0,-0.18,351.4,34.7,2.1,1.71,96.0,91.9,2.33,-53.7,-3.0,0.0,0.0,0.0,96.1,490.6,3.9,219.01,231.3,204.46,True,382.65,47.56,15.06,48.1,-35.9,False,False,,100.0
PK,Park Hotels & Resorts,Real Estate,Hotel & Resort REITs,SP400,15.28,3.08,2026-09-11,499.0,TTM-4Q,2026-06-30,56.5,0.56,True,20.6,,1.0,4.8,-5.3,2.6,-1.27,0.6,-5.0,,,11.22,-6.8,2.8,,3.0,,0.3,-1.66,36.9,49.2,1.42,1.71,86.0,30.3,0.74,-17.1,-0.57,6.47,0.0,6.47,-1.4,-381.0,0.5,15.01,12.86,12.38,True,16.2,9.84,0.42,50.3,2.7,False,True,F-RENDAH,100.0
DINO,HF Sinclair,Energy,Oil & Gas Refining & Marketing,SP400,107.84,19.17,2026-09-11,499.0,TTM-4Q,2026-06-30,233.9,1.2,True,5.6,10.0,1.86,17.8,10.0,12.1,0.99,15.8,19.6,,1.7,0.15,-4.8,6.3,1.45,8.0,4.15,14.7,0.57,77.4,55.5,1.74,1.69,98.0,38.2,0.48,-17.6,0.48,1.91,2.92,4.82,-36.2,,-4.6,91.29,72.35,66.72,True,112.17,45.71,3.73,73.1,48.9,False,True,,100.0
RHP,Ryman Hospitality Properties,Real Estate,Hotel & Resort REITs,SP600,121.99,7.7,2026-09-11,499.0,TTM-4Q,2026-06-30,72.1,0.61,True,13.4,28.3,10.29,7.5,3.5,3.6,-0.42,10.8,35.1,43.8,3.8,4.27,-6.8,4.3,2.54,4.0,,2.1,0.73,29.3,37.8,1.4,1.68,75.0,23.9,0.52,-14.3,0.21,3.89,0.0,3.89,12.2,3.6,3.7,127.05,112.9,108.48,True,137.46,83.82,3.15,41.1,-3.0,False,False,,100.0
ROKU,"Roku, Inc.",Communication Services,Movies & Entertainment,SP400,154.93,23.53,2026-09-11,499.0,TTM-4Q,2026-06-30,355.4,0.62,True,65.5,66.3,8.33,1.5,1.5,3.0,-0.59,9.3,13.1,45.5,2.8,-7.99,-8.2,8.8,2.02,8.0,9.6,129.4,0.5,59.9,60.1,1.45,1.65,92.0,41.5,2.27,-27.7,-0.65,0.0,1.33,1.33,18.5,,1.5,149.76,124.21,119.22,True,159.89,78.53,2.12,52.9,25.0,False,True,,100.0
